id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kode_kelurahan_desa;nama_perusahaan;nama_pemilik;badan_usaha;kbli_2020;jenis_industri;jenis_produk;tenaga_kerja_pria;tenaga_kerja_perempuan;status;tahun
154;15;JAMBI;1507;-;-;BERLIAN;BERLIAN;SWASTA;10211;-;IKAN ASIN;6;0;-;2024
155;15;JAMBI;1507;-;-;AMBO TANG;AMBO TANG;SWASTA;10211;-;IKAN ASIN;7;0;-;2024
156;15;JAMBI;1507;-;-;MAHMUD;MAHMUD;SWASTA;10211;-;IKAN ASIN;8;0;-;2024
157;15;JAMBI;1507;-;-;AMIK;AMIK;SWASTA;10211;-;IKAN ASIN;10;0;-;2024
158;15;JAMBI;1507;-;-;TONI;TONI;SWASTA;10211;-;IKAN ASIN;10;0;-;2024
159;15;JAMBI;1507;-;-;JUDPA;JUDPA;SWASTA;10211;-;IKAN ASIN;10;0;-;2024
160;15;JAMBI;1507;-;-;ABDUL MAJID;ABDUL MAJID;SWASTA;10211;-;IKAN ASIN;7;0;-;2024
161;15;JAMBI;1507;-;-;SUPARMIN;SUPARMIN;SWASTA;10211;-;IKAN ASIN;9;0;-;2024
162;15;JAMBI;1507;-;-;MAHMUD;MAHMUD;SWASTA;10211;-;IKAN ASIN;4;0;-;2024
163;15;JAMBI;1507;-;-;POKLAHSAR AMANAH;NENI;SWASTA;10211;-;IKAN ASIN;5;0;-;2024
164;15;JAMBI;1507;-;-;POKLAHSAR MULIA MANDIRI;MARDIANA;SWASTA;10211;-;IKAN ASIN;7;0;-;2024
165;15;JAMBI;1507;-;-;POKLAHSAR PUTRI JAYA;ROHMAWATI;SWASTA;10211;-;IKAN ASIN;8;0;-;2024
166;15;JAMBI;1507;-;-;ABIDIN;ABIDIN;SWASTA;10211;-;IKAN ASIN;8;0;-;2024
167;15;JAMBI;1507;-;-;NAWAWI;NAWAWI;SWASTA;10211;-;IKAN ASIN;10;0;-;2024
168;15;JAMBI;1507;-;-;CACOK;CACOK;SWASTA;10211;-;IKAN ASIN;15;0;-;2024
169;15;JAMBI;1507;-;-;H. DAILA;H. DAILA;SWASTA;10211;-;IKAN ASIN;15;0;-;2024
170;15;JAMBI;1507;-;-;CAILA;CAILA;SWASTA;10211;-;IKAN ASIN;15;0;-;2024
171;15;JAMBI;1507;-;-;NURJANAH;NURJANAH;SWASTA;10211;-;IKAN ASIN;10;0;-;2024
172;15;JAMBI;1507;-;-;ANDAH;ANDAH;SWASTA;10211;-;IKAN ASIN;10;0;-;2024
173;15;JAMBI;1507;-;-;WAHAB;WAHAB;SWASTA;10211;-;IKAN ASIN;5;0;-;2024
174;15;JAMBI;1507;-;-;JALALUDIN;JALALUDIN;SWASTA;10211;-;IKAN ASIN;5;0;-;2024
175;15;JAMBI;1507;-;-;POLKAHSAR CAHAYA TIMUR;ROSMIATI;SWASTA;10794;-;KERUPUK KAYU API;8;0;-;2024
176;15;JAMBI;1507;-;-;POLKAHSAR DUA PUTRI;SUSILAWATI;SWASTA;10794;-;KERUPUK KAYU API;6;0;-;2024
177;15;JAMBI;1507;-;-;POLKAHSAR DWI CAHAYA;AINA;SWASTA;10794;-;KERUPUK KAYU API;8;0;-;2024
178;15;JAMBI;1507;-;-;POLKAHSAR RIN ;SURYANI;SWASTA;10794;-;KERUPUK KAYU API;5;0;-;2024
179;15;JAMBI;1507;-;-;POLKAHSAR AZ ZAHRA;SARWINDA;SWASTA;10794;-;STIK UDANG;6;0;-;2024
180;15;JAMBI;1507;-;-;POKLAHSAR NABILLA;IRMA NABILA;SWASTA;10794;-;STIK UDANG;5;0;-;2024
181;15;JAMBI;1507;-;-;POKLAHSAR MATAHARI;TRI BASUKI;SWASTA;10794;-;STIK UDANG;5;0;-;2024
182;15;JAMBI;1507;-;-;POKLAHSAR ANUGRAH;RAMLAHWATI;SWASTA;10794;-;STIK UDANG;5;0;-;2024
183;15;JAMBI;1507;-;-;POKLAHSAR KARLLINA;KARLLINA;SWASTA;10794;-;STIK UDANG;8;0;-;2024
184;15;JAMBI;1507;-;-;POKLAHSAR MUTIARA;NURHAYATI;SWASTA;10794;-;STIK UDANG;5;0;-;2024
185;15;JAMBI;1507;-;-;POKLAHSAR MELATI;VERALIDA;SWASTA;10794;-;PILUS UDANG;5;0;-;2024
186;15;JAMBI;1507;-;-;POKLAHSAR CIKNAH;AMINAH;SWASTA;10216;-;TEKWAN, PEMPEK;4;0;-;2024
187;15;JAMBI;1507;-;-;TEKWAN DD;HASANUWIJAYA;SWASTA;10216;-;TEKWAN, PEMPEK;5;0;-;2024
188;15;JAMBI;1507;-;-;IWAN;IWAN;SWASTA;10216;-;PEMPEK;3;0;-;2024
189;15;JAMBI;1507;-;-;RIKA MARLENI;RIKA MARLENI;SWASTA;10216;-;PEMPEK;3;0;-;2024
190;15;JAMBI;1507;-;-;YUYUN;YUYUN;SWASTA;10216;-;TEKWAN, PEMPEK;2;0;-;2024
191;15;JAMBI;1507;-;-;DIBIYO;DIBIYO;SWASTA;10216;-;TEKWAN, PEMPEK;5;0;-;2024
192;15;JAMBI;1507;-;-;POKLAHSAR CAMAR LAUT;HAPIDA;SWASTA;10216;-;TEKWAN;4;0;-;2024
193;15;JAMBI;1507;-;-;AGUSMIA;AGUSMIA;SWASTA;10216;-;TEKWAN;3;0;-;2024
194;15;JAMBI;1507;-;-;JUNAIDI;JUNAIDI;SWASTA;10216;-;PEMPEK;3;0;-;2024
195;15;JAMBI;1507;-;-;SUMIYATI;SUMIYATI;SWASTA;10216;-;TEKWAN, PEMPEK;4;0;-;2024
196;15;JAMBI;1507;-;-;BOWI WIBOWO;BOWI WIBOWO;SWASTA;10216;-;TEKWAN, PEMPEK;4;0;-;2024
197;15;JAMBI;1507;-;-;LINA;LINA;SWASTA;10216;-;TEKWAN, PEMPEK;3;0;-;2024
198;15;JAMBI;1507;-;-;NURHAYATI;NURHAYATI;SWASTA;10216;-;TEKWAN, PEMPEK;5;0;-;2024
199;15;JAMBI;1507;-;-;ERDAWATI;ERDAWATI;SWASTA;10216;-;TEKWAN, PEMPEK;5;0;-;2024
200;15;JAMBI;1507;-;-;MEGAWATI;MEGAWATI;SWASTA;10216;-;TEKWAN, PEMPEK;5;0;-;2024
201;15;JAMBI;1507;-;-;SOLBIAH;SOLBIAH;SWASTA;10216;-;TEKWAN, PEMPEK;4;0;-;2024
202;15;JAMBI;1507;-;-;ZAITUN;ZAITUN;SWASTA;10216;-;TEKWAN, PEMPEK;4;0;-;2024
203;15;JAMBI;1507;-;-;PARTIO;PARTIO;SWASTA;10216;-;TEKWAN, PEMPEK;5;0;-;2024
204;15;JAMBI;1507;-;-;RAMLA;RAMLA;SWASTA;10216;-;TEKWAN, PEMPEK;5;0;-;2024
205;15;JAMBI;1507;-;-;ROSMA;ROSMA;SWASTA;10216;-;TEKWAN, PEMPEK;5;0;-;2024
206;15;JAMBI;1507;-;-;FARIDA;FARIDA;SWASTA;10216;-;TEKWAN, PEMPEK;4;0;-;2024
207;15;JAMBI;1507;-;-;SISYARANI;SISYARANI;SWASTA;10216;-;TEKWAN, PEMPEK;3;0;-;2024
208;15;JAMBI;1507;-;-;KASMA;KASMA;SWASTA;10216;-;TEKWAN, PEMPEK;3;0;-;2024
209;15;JAMBI;1507;-;-;FADILA;FADILA;SWASTA;10216;-;PEMPEK;4;0;-;2024
210;15;JAMBI;1507;-;-;POKLAHSAR BERKAH JAYA;MIA;SWASTA;10794;-;KERUPUK UDANG;10;0;-;2024
211;15;JAMBI;1507;-;-;POKLAHSAR MELATI PUTIH;MAINUH;SWASTA;10794;-;KERUPUK UDANG;10;0;-;2024
212;15;JAMBI;1507;-;-;BESSE WALDA;BESSE WALDA;SWASTA;10794;-;KERUPUK UDANG;5;0;-;2024
213;15;JAMBI;1507;-;-;ROHANI;ROHANI;SWASTA;10794;-;KERUPUK UDANG;5;0;-;2024
214;15;JAMBI;1507;-;-;HASNA;HASNA;SWASTA;10794;-;KERUPUK UDANG;5;0;-;2024
215;15;JAMBI;1507;-;-;RINI;RINI;SWASTA;10794;-;KERUPUK UDANG;10;0;-;2024
216;15;JAMBI;1507;-;-;H. ROSI;H. ROSI;SWASTA;10794;-;KERUPUK UDANG;8;0;-;2024
217;15;JAMBI;1507;-;-;ELY KUSMAWATI;ELY KUSMAWATI;SWASTA;10794;-;KERUPUK UDANG;5;0;-;2024
218;15;JAMBI;1507;-;-;JAMAH;JAMAH;SWASTA;10794;-;KERUPUK UDANG;8;0;-;2024
219;15;JAMBI;1507;-;-;DAWIR;DAWIR;SWASTA;10794;-;KERUPUK UDANG;7;0;-;2024
220;15;JAMBI;1507;-;-;ANITA;ANITA;SWASTA;10794;-;KERUPUK UDANG;12;0;-;2024
221;15;JAMBI;1507;-;-;HERMIYATI;HERMIYATI;SWASTA;10794;-;KERUPUK UDANG;10;0;-;2024
222;15;JAMBI;1507;-;-;HADINA;HADINA;SWASTA;10794;-;KERUPUK UDANG;8;0;-;2024
223;15;JAMBI;1507;-;-;MARIAM;MARIAM;SWASTA;10794;-;KERUPUK UDANG;9;0;-;2024
224;15;JAMBI;1507;-;-;LENI;LENI;SWASTA;10794;-;KERUPUK UDANG;9;0;-;2024
225;15;JAMBI;1507;-;-;NANI;NANI;SWASTA;10794;-;KERUPUK UDANG;10;0;-;2024
226;15;JAMBI;1507;-;-;FATMAWATI;FARMAWATI;SWASTA;10794;-;KERUPUK UDANG;5;0;-;2024
227;15;JAMBI;1507;-;-;POKLAHSAR SEROJAH;SALAWATI;SWASTA;10794;-;KERUPUK UDANG;5;0;-;2024
228;15;JAMBI;1507;-;-;USAHA JAYA MANDIRI;MUNAWATI;SWASTA;10794;-;KERUPUK UDANG;10;0;-;2024
229;15;JAMBI;1507;-;-;POKLHSAR ANDESKA;UMI KALSUM;SWASTA;10794;-;KERUPUK UDANG;10;0;-;2024
230;15;JAMBI;1507;-;-;POKLHSAR ANGGREKA;JANEUM;SWASTA;10794;-;KERUPUK UDANG;10;0;-;2024
231;15;JAMBI;1507;-;-;POKLAHSAR MASAGENA;KARTINI;SWASTA;10794;-;KERUPUK UDANG;5;0;-;2024
232;15;JAMBI;1507;-;-;POKLAHSAR PANTAI JABUNG ;SAIDAH;SWASTA;10794;-;KERUPUK UDANG;5;0;-;2024
233;15;JAMBI;1507;-;-;POKLAHSAR JAYA MANDIRI;ROSDIANA;SWASTA;10794;-;KERUPUK UDANG;10;0;-;2024
234;15;JAMBI;1507;-;-;POKLAHSAR SERUMPUN NIPAH;ZURIAH;SWASTA;10794;-;KERUPUK UDANG;15;0;-;2024
235;15;JAMBI;1507;-;-;POKLHASAR USAHA MANDIRI;SUNARIYAH;SWASTA;10794;-;KERUPUK UDANG;6;0;-;2024
236;15;JAMBI;1507;-;-;RITA;RITA;SWASTA;10794;-;KERUPUK UDANG;7;0;-;2024
237;15;JAMBI;1507;-;-;MASITA;MASITA;SWASTA;10794;-;KERUPUK UDANG;7;0;-;2024
238;15;JAMBI;1507;-;-;KOMARIAH;KOMARIAH;SWASTA;10794;-;KERUPUK UDANG;8;0;-;2024
239;15;JAMBI;1507;-;-;HASBIANA;HASBIANA;SWASTA;10794;-;KERUPUK UDANG;8;0;-;2024
240;15;JAMBI;1507;-;-;HASIMA;HASIMA;SWASTA;10794;-;KERUPUK UDANG;9;0;-;2024
241;15;JAMBI;1507;-;-;UMI KALSUM;UMI KALSUM;SWASTA;10794;-;KERUPUK UDANG;10;0;-;2024
242;15;JAMBI;1507;-;-;H. NALENG;H. NALENG;SWASTA;10794;-;KERUPUK UDANG;10;0;-;2024
243;15;JAMBI;1507;-;-;SOPIAH;SOPIAH;SWASTA;10794;-;KERUPUK UDANG;5;0;-;2024
244;15;JAMBI;1507;-;-;ROMLA;ROMLA;SWASTA;10794;-;KERUPUK UDANG;5;0;-;2024
245;15;JAMBI;1507;-;-;ANDI HASIBIANA;ANDI HASIBIANA;SWASTA;10794;-;KERUPUK UDANG;5;0;-;2024
246;15;JAMBI;1507;-;-;MURNIATI;MURNIATI;SWASTA;10794;-;KERUPUK UDANG;15;0;-;2024
247;15;JAMBI;1507;-;-;SUHAINA;SUHAINA;SWASTA;10794;-;KERUPUK UDANG;15;0;-;2024
248;15;JAMBI;1507;-;-;SANTI;SANTI;SWASTA;10794;-;KERUPUK UDANG;5;0;-;2024
249;15;JAMBI;1507;-;-;AINUN;AINUN;SWASTA;10794;-;KERUPUK UDANG;8;0;-;2024
250;15;JAMBI;1507;-;-;IUD;IUD;SWASTA;10794;-;KERUPUK UDANG;8;0;-;2024
251;15;JAMBI;1507;-;-;POKLAHSAR MEKAR SARI;WARISAH;SWASTA;10794;-;KERUPUK IKAN;9;0;-;2024
252;15;JAMBI;1507;-;-;POKLAHSAR USAHA BERSAMA;BUNGA;SWASTA;10794;-;KERUPUK UDANG;7;0;-;2024
253;15;JAMBI;1507;-;-;WINARNI;SUBAIDAH;SWASTA;10794;-;KERUPUK UDANG;8;0;-;2024
254;15;JAMBI;1507;-;-;POKLAHSAR ANGGREK;SANTI;SWASTA;10794;-;KERUPUK IKAN;10;0;-;2024
255;15;JAMBI;1507;-;-;POKLAHSAR USAH BERKAH;SAIDAH;SWASTA;10794;-;KERUPUK UDANG;5;0;-;2024
256;15;JAMBI;1507;-;-;MUNIRA;MUNIRA;SWASTA;10794;-;KERUPUK UDANG;10;0;-;2024
257;15;JAMBI;1507;-;-;KURNIATI;KURNIATI;SWASTA;10794;-;KERUPUK UDANG;10;0;-;2024
258;15;JAMBI;1507;-;-;HARTATI;HARTATI;SWASTA;10794;-;KERUPUK UDANG;25;0;-;2024
259;15;JAMBI;1507;-;-;HASNATANG;HASNATANG;SWASTA;10794;-;KERUPUK UDANG;5;0;-;2024
260;15;JAMBI;1507;-;-;INDOK DENIK ;INDOK DENIK;SWASTA;10794;-;KERUPUK UDANG;5;0;-;2024
261;15;JAMBI;1507;-;-;KASMAWATI;KASMAWATI;SWASTA;10794;-;KERUPUK UDANG;6;0;-;2024
262;15;JAMBI;1507;-;-;NURHAYATI;NURHAYATI;SWASTA;10794;-;KERUPUK UDANG;7;0;-;2024
263;15;JAMBI;1507;-;-;SUARNI;SUARNI;SWASTA;10794;-;KERUPUK UDANG;8;0;-;2024
264;15;JAMBI;1507;-;-;SANTI;SANTI;SWASTA;10794;-;KERUPUK UDANG;9;0;-;2024
265;15;JAMBI;1507;-;-;HARTATI;HARTATI;SWASTA;10794;-;KERUPUK UDANG;5;0;-;2024
266;15;JAMBI;1507;-;-;HASMAWATI;HASMAWATI;SWASTA;10794;-;KERUPUK UDANG;6;0;-;2024
267;15;JAMBI;1507;-;-;NURDAHLIA;NURDAHLIA;SWASTA;10794;-;KERUPUK UDANG;7;0;-;2024
268;15;JAMBI;1507;-;-;RAHANA;ROHANA;SWASTA;10794;-;KERUPUK UDANG;7;0;-;2024
269;15;JAMBI;1507;-;-;SRI AGUSTINA;SRI AGUSTINA;SWASTA;10794;-;KERUPUK UDANG;7;0;-;2024
270;15;JAMBI;1507;-;-;NIA;NIA;SWASTA;10794;-;KERUPUK UDANG;8;0;-;2024
271;15;JAMBI;1507;-;-;SAMSIAH;SAMSIA;SWASTA;10794;-;KERUPUK UDANG;9;0;-;2024
272;15;JAMBI;1507;-;-;NAWIYAH;NAWIAYAH;SWASTA;10794;-;KERUPUK UDANG;9;0;-;2024
273;15;JAMBI;1507;-;-;IYEM;IYEM;SWASTA;10794;-;KERUPUK UDANG;10;0;-;2024
274;15;JAMBI;1507;-;-;MARNI;MARNI;SWASTA;10794;-;KERUPUK UDANG;10;0;-;2024
275;15;JAMBI;1507;-;-;NURAINI;DARNI;SWASTA;10794;-;KERUPUK IKAN;5;0;-;2024
276;15;JAMBI;1507;-;-;JUNAIDA;KRISTINA;SWASTA;10794;-;KERUPUK IKAN;5;0;-;2024
277;15;JAMBI;1507;-;-;POKLAHSAR PUTRI TUNGGAL ;MISNU;SWASTA;10794;-;KERUPUK IKAN;5;0;-;2024
278;15;JAMBI;1507;-;-;POKLHASAR AZKIA;NELSIH;SWASTA;10794;-;KERUPUK UDANG;8;0;-;2024
279;15;JAMBI;1507;-;-;POKLHASAR MELIZA;NURIZAN;SWASTA;10794;-;KERUPUK UDANG;8;0;-;2024
280;15;JAMBI;1507;-;-;POKLHASAR RINI;MARNI;SWASTA;10794;-;KERUPUK UDANG;7;0;-;2024
281;15;JAMBI;1507;-;-;POKLAHSAR DUA SAUDARA;IGUS;SWASTA;10794;-;KERUPUK UDANG;9;0;-;2024
282;15;JAMBI;1507;-;-;POKLAHSAR SUKA MAJU;YANTI;SWASTA;10794;-;KERUPUK UDANG;6;0;-;2024
283;15;JAMBI;1507;-;-;POKLAHSAR SUCI;SUCI;SWASTA;10794;-;KERUPUK UDANG;5;0;-;2024
284;15;JAMBI;1507;-;-;POKLAHSAR KARMILA;NURBAITI;SWASTA;10794;-;KERUPUK UDANG;5;0;-;2024
285;15;JAMBI;1507;-;-;H. LABIANG;H. LABIANG;SWASTA;10211;-;TERASI;4;0;-;2024
286;15;JAMBI;1507;-;-;BURHAN;BURHAN;SWASTA;10211;-;TERASI;5;0;-;2024
287;15;JAMBI;1507;-;-;SAHAKA;SAHAKA;SWASTA;10211;-;TERASI;4;0;-;2024
288;15;JAMBI;1507;-;-;H. NASIR;H.NASIR;SWASTA;10211;-;TERASI;6;0;-;2024
289;15;JAMBI;1507;-;-;H. KADDASE;H. KADDASSE;SWASTA;10211;-;TERASI;6;0;-;2024
290;15;JAMBI;1507;-;-;JAINUN;JAINUN;SWASTA;10211;-;TERASI ;8;0;-;2024
291;15;JAMBI;1507;-;-;SALMAH;SALMAH;SWASTA;10211;-;TERASI ;4;0;-;2024
292;15;JAMBI;1507;-;-;ENDANG;ENDANG;SWASTA;10211;-;TERASI ;4;0;-;2024
293;15;JAMBI;1507;-;-;KOPERASI BMT AN-NISA;SULASTRI;SWASTA;10613;-;JAHE INSTANT;5;0;-;2024
294;15;JAMBI;1507;-;-;KELOMPOK YULVIA;HASNA;SWASTA;10794;-;KERUPUK UDANG;10;0;-;2024
295;15;JAMBI;1507;-;-;KELOMPOK BINA USAHA;HAJERAH;SWASTA;10794;-;KERUPUK UDANG;19;0;-;2024
296;15;JAMBI;1507;-;-;KELOMPOK ANGGREK;INDOK LEBBI;SWASTA;10794;-;KERUPUK UDANG;10;0;-;2024
297;15;JAMBI;1507;-;-;KELOMPOK CAHAYA;HJ. CAHAYA;SWASTA;10211;-;TERASI;5;0;-;2024
298;15;JAMBI;1507;-;-;KELOMPOK KENANGA;SOPIA;SWASTA;10794;-;KERUPUK UDANG;15;0;-;2024
299;15;JAMBI;1507;-;-;KELOMPOK SOLOK;HJ. SITI;SWASTA;10794;-;KELETEK UDANG;10;0;-;2024
300;15;JAMBI;1507;-;-;KELOMPOK MILA;RAHMAL;SWASTA;10794;-;KERUPUK UDANG;5;0;-;2024
301;15;JAMBI;1507;-;-;KUB KERUPUK AINA;SUMAIYAH;SWASTA;10794;-;KERUPUK UDANG;10;0;-;2024
302;15;JAMBI;1507;-;-;KERUPUK UDANG CEMERLANG;ANDI HASBIANA;SWASTA;10794;-;KERUPUK UDANG;10;0;-;2024
303;15;JAMBI;1507;-;-;AIDIL CEMERLANG;UMMI KALSUM;SWASTA;10794;-;KERUPUK UDANG;5;0;-;2024
304;15;JAMBI;1507;-;-;KUB TATA;M. RUSLI;SWASTA;10211;-;IKAN ASIN;4;0;-;2024
305;15;JAMBI;1507;-;-;KUB ANAK TK;MARIYANI;SWASTA;10794;-;KELETEK UDANG NENEK;10;0;-;2024
306;15;JAMBI;1507;-;-;KELOMPOK WIJAYA KUSUMA;SAHUDI;SWASTA;10722;-;GULA KRISTAL;4;0;-;2024
307;15;JAMBI;1507;-;-;KUB PUTRI VICO;DARNETY;SWASTA;10423;-;MINYAK VICO;5;0;-;2024
308;15;JAMBI;1507;-;-;KELOMPOK KAILA;RASIDA;SWASTA;10794;-;KERUPUK IKAN;20;0;-;2024
309;15;JAMBI;1507;-;-;RIANTO;RIANTO;SWASTA;10796;-;TAHU;5;0;-;2024
310;15;JAMBI;1507;-;-;MUSLIM;MUSLIM;SWASTA;10794;-;TEMPE;5;0;-;2024
311;15;JAMBI;1507;-;-;SAIMUN;SAIMUN;SWASTA;10796;-;TAHU;5;0;-;2024
312;15;JAMBI;1507;-;-;AMI;AMI;SWASTA;10794;-;TEMPE;6;0;-;2024
313;15;JAMBI;1507;-;-;KUB USAHA MANDIRI;SITI FATIMAH;SWASTA;10796;-;TAHU;5;0;-;2024
314;15;JAMBI;1507;-;-;UP2K USAHA BERSAMA DODOL BUAH NIPAH;HJ. SURYANI;SWASTA;10796;-;DODOL BUAH NIPAH;8;0;-;2024
315;15;JAMBI;1507;-;-;KUB MITRA BERSAMA;GUSTAM;SWASTA;10796;-;DODOL NANAS;5;0;-;2024
316;15;JAMBI;1507;-;-;KELOMPOK WANITA TANI TERATAI;HERMIWATI;SWASTA;10794;-;KERUPUK UDANG;10;0;-;2024
317;15;JAMBI;1507;-;-;KUB LIMA SAUDARA;LATITA;SWASTA;10794;-;KELETEK UDANG;10;0;-;2024
